Removed Pin From Net: NetName=-2V5 Pin=-2V5-1
Removed Pin From Net: NetName=3V3 Pin=C16-1
Removed Pin From Net: NetName=GND Pin=C16-2
Removed Pin From Net: NetName=GND Pin=C17-2
Removed Pin From Net: NetName=+5V0 Pin=C25-1
Removed Pin From Net: NetName=GND Pin=C25-2
Removed Pin From Net: NetName=-2V5 Pin=C29-2
Removed Pin From Net: NetName=-2V5 Pin=C48-1
Removed Pin From Net: NetName=GND Pin=C48-2
Removed Pin From Net: NetName=-2V5 Pin=C49-1
Removed Pin From Net: NetName=GND Pin=C49-2
Removed Pin From Net: NetName=VA_TP_GAIN Pin=R4-2
Removed Pin From Net: NetName=GND Pin=R13-1
Removed Pin From Net: NetName=GND Pin=R15-1
Removed Pin From Net: NetName=-2V5 Pin=R24-2
Removed Pin From Net: NetName=3V3 Pin=R28-1
Removed Pin From Net: NetName=NetC47_2 Pin=R31-1
Removed Pin From Net: NetName=V_offset_adj Pin=R31-2
Removed Pin From Net: NetName=-2V5 Pin=R33-1
Removed Pin From Net: NetName=GND Pin=R33-2
Removed Pin From Net: NetName=NetC47_2 Pin=U4-2
Removed Pin From Net: NetName=NetQ3_3 Pin=U4-3
Removed Pin From Net: NetName=-2V5 Pin=U4-4
Removed Pin From Net: NetName=I_Sample Pin=U4-5
Removed Pin From Net: NetName=NetC30_2 Pin=U4-6
Removed Pin From Net: NetName=NetC30_1 Pin=U4-7
Removed Pin From Net: NetName=+VIN_SW Pin=U4-8
Removed Pin From Net: NetName=-2V5 Pin=U5-2
Removed Pin From Net: NetName=-2V5 Pin=U5-3
Removed Pin From Net: NetName=-2V5 Pin=U5-6
Removed Pin From Net: NetName=-2V5 Pin=U5-7
Removed Pin From Net: NetName=3V3 Pin=U8-1
Removed Pin From Net: NetName=VA_TP_GAIN Pin=U9-1
Removed Pin From Net: NetName=VA_TP Pin=U9-3
Removed Pin From Net: NetName=IA_TP Pin=U9-5
Removed Pin From Net: NetName=GND Pin=U12-1
Removed Pin From Net: NetName=+5V0 Pin=U12-2
Removed Pin From Net: NetName=Net-5V0_1 Pin=U12-3
Removed Pin From Net: NetName=GND Pin=U12-4
Removed Pin From Net: NetName=GND Pin=U13-1
Removed Pin From Net: NetName=Net-5V0_1 Pin=U13-2
Removed Pin From Net: NetName=Net-5V0_1 Pin=U13-3
Removed Pin From Net: NetName=-2V5 Pin=U13-5
Removed Member From Class: ClassName=lps_regulator_rev_e Member=-2V5
Removed Member From Class: ClassName=lps_regulator_rev_e Member=C48
Removed Member From Class: ClassName=lps_regulator_rev_e Member=C49
Removed Member From Class: ClassName=lps_regulator_rev_e Member=C50
Removed Member From Class: ClassName=lps_regulator_rev_e Member=R33
Removed Member From Class: ClassName=lps_regulator_rev_e Member=U14
Change Component Footprint: Designator=U8 Old Footprint=SOT23 New Footprint=TCA9534APWR-Footprint-1
Change Component Footprint: Designator=U13 Old Footprint=SOt-23-5 New Footprint=SOt-23-6
Change Component Comment : Designator=C30 Old Comment=0.1uF New Comment=10uF
Change Component Comment : Designator=U8 Old Comment=ISL21010CF315Z New Comment=TCA9534APWR
Change Component Comment : Designator=U10 Old Comment=LD29150DT50R New Comment=
Change Component Comment : Designator=U13 Old Comment=TPS723 New Comment=LM2776
Change Component Designator: OldDesignator=+5V0 NewDesignator=+2
Add component (AddParameter): Name = "Package (Imperial)"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package (Metric)"; Value = "1608"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power"; Value = "100mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "10k"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "±25ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "0.1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=U6(SOIC-8_NoPad)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Amplifier Type"; Value = "General Purpose"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Base Part Number"; Value = "OPA2320"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "http://www.ti.com/lit/ds/symlink/opa2320.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.ti.com/lit/ds/symlink/opa2320.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Component Name"; Value = "OPA2320"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Current - Supply"; Value = "1.45mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "OPA2320AIDR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-40°C ~ 125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Type"; Value = "Rail-to-Rail"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package / Case"; Value = "8-SOIC (0.154", 3.90mm Width)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Cut Tape (CT)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Status"; Value = "Active"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pin Count"; Value = "8"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1=3, 10=2.697, 100=2.2094, 500=1.88078, 1000=1.5862 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "RoHS Compliant"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Slew Rate"; Value = "10 V/µs"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Source"; Value = "OLogic-OpAmps.SCHLIB"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "3660"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Device Package"; Value = "8-SOIC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage - Supply, Single/Dual (±)"; Value = "1.8 V ~ 5.5 V, ±0.9 V ~ 2.75 V"; VariantName = "[No Variations]"
Added Pin To Net: NetName=+5V0 Pin=+1-1
Added Pin To Net: NetName=Net-5V0_1 Pin=C28-2
Added Pin To Net: NetName=GND Pin=C33-2
Added Pin To Net: NetName=Net-5V0_1 Pin=R10-2
Added Pin To Net: NetName=V_offset_adj Pin=R12-2
Added Pin To Net: NetName=VA_TP_GAIN Pin=R16-2
Added Pin To Net: NetName=+5V0 Pin=R17-1
Added Pin To Net: NetName=GND Pin=R18-1
Added Pin To Net: NetName=IA_TP Pin=R20-1
Added Pin To Net: NetName=3V3 Pin=R26-1
Added Pin To Net: NetName=3V3 Pin=R29-1
Added Pin To Net: NetName=NetC47_2 Pin=U3-2
Added Pin To Net: NetName=NetQ3_3 Pin=U3-3
Added Pin To Net: NetName=GND Pin=U3-5
Added Pin To Net: NetName=Net-5V0_1 Pin=U4-2
Added Pin To Net: NetName=Net-5V0_1 Pin=U4-3
Added Pin To Net: NetName=Net-5V0_1 Pin=U4-6
Added Pin To Net: NetName=Net-5V0_1 Pin=U4-7
Added Pin To Net: NetName=NetC30_1 Pin=U6-1
Added Pin To Net: NetName=NetC30_2 Pin=U6-2
Added Pin To Net: NetName=I_Sample Pin=U6-3
Added Pin To Net: NetName=VA_TP Pin=U6-5
Added Pin To Net: NetName=VA_TP_GAIN Pin=U6-7
Added Pin To Net: NetName=GND Pin=U8-1
Added Pin To Net: NetName=GND Pin=U8-2
Added Pin To Net: NetName=Current_Limit Pin=U8-4
Added Pin To Net: NetName=OUTPUT_ENB Pin=U8-5
Added Pin To Net: NetName=GND Pin=U8-8
Added Pin To Net: NetName=I2C_SCL Pin=U8-14
Added Pin To Net: NetName=I2C_SDA Pin=U8-15
Added Pin To Net: NetName=3V3 Pin=U8-16
Added Pin To Net: NetName=Net-5V0_1 Pin=U13-1
Added Pin To Net: NetName=GND Pin=U13-2
Added Pin To Net: NetName=+5V0 Pin=U13-3
Added Pin To Net: NetName=+5V0 Pin=U13-4
Change Net Name : Old Net Name=Net-5V0_1 New Net Name=-5V0
Change Net Name : Old Net Name=NetC30_1 New Net Name=NetC32_1
Change Net Name : Old Net Name=NetC30_2 New Net Name=NetC32_2
Change Net Name : Old Net Name=NetC31_1 New Net Name=NetC35_1
Change Net Name : Old Net Name=NetC31_2 New Net Name=NetC35_2
Change Net Name : Old Net Name=NetC32_1 New Net Name=NetC6_1
Change Net Name : Old Net Name=NetC36_1 New Net Name=NetC7_1
Change Net Name : Old Net Name=NetC36_2 New Net Name=NetC7_2
Change Net Name : Old Net Name=NetC39_1 New Net Name=NetC20_1
Change Net Name : Old Net Name=NetC40_1 New Net Name=NetC21_1
Change Net Name : Old Net Name=NetC40_2 New Net Name=NetC21_2
Change Net Name : Old Net Name=NetC42_1 New Net Name=NetC15_1
Change Net Name : Old Net Name=NetC47_1 New Net Name=NetC23_1
Change Net Name : Old Net Name=NetC47_2 New Net Name=NetC23_2
Change Net Name : Old Net Name=NetCN1_3 New Net Name=NetCN3_3
Change Net Name : Old Net Name=NetCN4_1 New Net Name=NetCN2_1
Change Net Name : Old Net Name=NetCN5_1 New Net Name=NetCN4_1
Change Net Name : Old Net Name=NetD2_1 New Net Name=NetD1_1
Change Net Name : Old Net Name=NetD2_2 New Net Name=NetD1_2
Change Net Name : Old Net Name=NetLED1_1 New Net Name=NetLED3_1
Change Net Name : Old Net Name=NetLED2_1 New Net Name=NetLED1_1
Change Net Name : Old Net Name=NetQ2_1 New Net Name=NetQ6_1
Change Net Name : Old Net Name=NetQ3_2 New Net Name=NetQ4_2
Change Net Name : Old Net Name=NetQ4_1 New Net Name=NetQ3_1
Change Net Name : Old Net Name=NetQ5_3 New Net Name=NetQ1_3
Change Net Name : Old Net Name=NetR11_1 New Net Name=NetR25_1
Change Net Name : Old Net Name=NetR24_1 New Net Name=NetR10_1
Added Pin To Net: NetName=/INT Pin=CN5-10
Added Pin To Net: NetName=/INT Pin=R29-2
Added Pin To Net: NetName=/INT Pin=U8-13
Added Net: Name=/INT
Added Pin To Net: NetName=/RST Pin=CN5-9
Added Net: Name=/RST
Added Pin To Net: NetName=Debug_LED Pin=LED2-2
Added Pin To Net: NetName=Debug_LED Pin=U8-6
Added Net: Name=Debug_LED
Added Pin To Net: NetName=NetC26_1 Pin=C26-1
Added Pin To Net: NetName=NetC26_1 Pin=R16-1
Added Pin To Net: NetName=NetC26_1 Pin=R18-2
Added Pin To Net: NetName=NetC26_1 Pin=U6-6
Added Net: Name=NetC26_1
Added Pin To Net: NetName=NetC44_1 Pin=C44-1
Added Pin To Net: NetName=NetC44_1 Pin=U13-5
Added Net: Name=NetC44_1
Added Pin To Net: NetName=NetC44_2 Pin=C44-2
Added Pin To Net: NetName=NetC44_2 Pin=U13-6
Added Net: Name=NetC44_2
Added Pin To Net: NetName=NetLED2_1 Pin=LED2-1
Added Pin To Net: NetName=NetLED2_1 Pin=R26-2
Added Net: Name=NetLED2_1
Added Pin To Net: NetName=NetQ2_1 Pin=Q2-1
Added Pin To Net: NetName=NetQ2_1 Pin=U3-1
Added Net: Name=NetQ2_1
Added Pin To Net: NetName=NetR11_1 Pin=R11-1
Added Pin To Net: NetName=NetR11_1 Pin=U3-6
Added Net: Name=NetR11_1
Added Pin To Net: NetName=NetR11_2 Pin=R11-2
Added Pin To Net: NetName=NetR11_2 Pin=U3-7
Added Net: Name=NetR11_2
Change Class Name : Old Net Name=lps_regulator_rev_e New Net Name=lps_regulator_rev_12
Added Member To Class: ClassName=lps_regulator_rev_12 Member=Component +1 TestPoint_BLK
Added Member To Class: ClassName=lps_regulator_rev_12 Member=Component LED3 0603 LED
Added Room: Name=lps_regulator_rev_12
